session_id,account_id,station_id,connector_type,zone,started_at,initiated_via,status,start_soc_pct,ambient_temp_c,grid_load_index,energy_kwh,duration_mins,amount_inr,rating,error_code
VG-SES-026217,VG-ACC-01367,VG-ST-007,Type2 AC,Gachibowli,2025-10-09 09:00,APP,Completed,54.7,28.9,0.682,,107.0,,,
VG-SES-026218,VG-ACC-00692,VG-ST-012,CCS2,Gachibowli,2025-02-01 13:15,RFID,Interrupted,48.1,26.5,0.467,0.37,186.0,8,,
VG-SES-026219,VG-ACC-02344,VG-ST-014,Type2 AC,Secunderabad,2025-02-17 21:00,app,Completed,10.5,21.8,0.784,2.71,406.0,33,4.0,
VG-SES-026220,VG-ACC-00461,VG-ST-001,CCS2,Madhapur,2025-09-05 19:00,APP,Failed,18.3,35.4,0.801,,,,,E-OVERCURRENT
VG-SES-026221,VG-ACC-00088,VG-ST-009,Type2 AC,Secunderabad,2025-06-05 10:30,App,Completed,56.7,35.7,0.626,14.31,178.0,172,3.0,
VG-SES-026222,VG-ACC-02409,VG-ST-001,CCS2,Madhapur,2025-04-24 22:00,RFID,Failed,49.8,27.8,0.736,,,,,E-OVERCURRENT
VG-SES-026223,VG-ACC-00395,VG-ST-015,Bharat AC-001,Uppal,2025-09-29 22:30,App,Interrupted,26.7,30.3,0.696,0.78,266.0,9,,
VG-SES-026224,VG-ACC-01294,VG-ST-013,Bharat AC-001,Kukatpally,2025-10-23 22:45,Walk-Up,Completed,44.9,27.0,0.708,7.04,504.0,84,5.0,
VG-SES-026225,VG-ACC-00956,VG-ST-011,Type2 AC,Madhapur,2025-02-08 13:00,Walk-Up,Failed,44.3,24.8,0.468,,,,,E-AUTH
VG-SES-026226,VG-ACC-00674,VG-ST-005,CCS2,Uppal,2025-06-13 18:00,App,Completed,31.8,39.6,0.782,5.04,31.0,131,5.0,
VG-SES-026227,VG-ACC-01221,VG-ST-003,CCS2,Kukatpally,2025-11-02 22:00,RFID,Completed,41.2,22.0,0.628,0.74,42.0,19,3.0,
VG-SES-026228,VG-ACC-01832,VG-ST-010,Bharat DC-001,Uppal,2025-02-13 17:00,App,Failed,35.7,24.9,0.695,,,,,E-AUTH
VG-SES-026229,VG-ACC-00285,VG-ST-009,Type2 AC,Secunderabad,2025-05-16 11:30,RFID,Completed,9.0,30.5,0.531,2.21,133.0,27,4.0,
VG-SES-026230,VG-ACC-01654,VG-ST-010,Bharat DC-001,Uppal,2025-03-05 13:15,RFID,Completed,45.1,30.6,0.548,22.91,313.0,275,5.0,
VG-SES-026231,VG-ACC-02233,VG-ST-002,CHAdeMO,Gachibowli,2025-02-18 19:45,RFID,Completed,28.9,24.9,0.826,0.54,19.0,14,2.0,
VG-SES-026232,VG-ACC-00726,VG-ST-003,CCS2,Kukatpally,2025-10-18 08:15,RFID,Failed,24.3,24.9,0.673,,,,,E-AUTH
VG-SES-026233,VG-ACC-01695,VG-ST-005,CCS2,Uppal,2025-08-03 11:45,Walk-Up,Completed,30.4,38.5,0.571,36.88,32.0,959,1.0,
VG-SES-026234,VG-ACC-02301,VG-ST-014,Type2 AC,Secunderabad,2025-02-11 01:45,walk-up,Completed,48.1,12.2,0.548,28.41,469.0,341,1.0,
VG-SES-026235,VG-ACC-02331,VG-ST-003,CCS2,Kukatpally,2025-04-23 20:45,rfid,Completed,60.2,30.9,0.844,0.38,38.0,10,1.0,
VG-SES-026236,VG-ACC-01620,VG-ST-011,Type2 AC,Madhapur,2025-04-15 16:30,RFID,Completed,59.0,29.5,0.562,27.4,97.0,603,5.0,
VG-SES-026237,VG-ACC-02353,VG-ST-006,CHAdeMO,Madhapur,2025-11-01 18:00,RFID,Completed,59.4,30.5,0.775,0.91,25.0,24,4.0,
VG-SES-026238,VG-ACC-01944,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-11 23:00,walk-up,Completed,33.2,28.1,0.583,1.8,468.0,22,1.0,
VG-SES-026239,VG-ACC-01282,VG-ST-012,CCS2,Gachibowli,2025-02-06 11:45,rfid,Completed,51.8,20.4,0.521,0.89,148.0,20,3.0,
VG-SES-026240,VG-ACC-00315,VG-ST-009,Type2 AC,Secunderabad,2025-11-22 09:00,APP,Completed,27.2,23.5,0.583,18.84,66.0,226,,
VG-SES-026241,VG-ACC-02133,VG-ST-010,Bharat DC-001,Uppal,2025-01-21 10:30,RFID,Completed,51.7,20.7,0.643,28.35,269.0,340,3.0,
VG-SES-026242,VG-ACC-00717,VG-ST-011,Type2 AC,Madhapur,2025-11-18 16:15,rfid,Completed,32.7,24.5,0.588,0.49,128.0,11,4.0,
VG-SES-026243,VG-ACC-01842,VG-ST-001,CCS2,Madhapur,2025-04-17 11:15,Walk-Up,Completed,71.9,36.5,0.628,0.69,42.0,18,4.0,
VG-SES-026244,VG-ACC-01613,VG-ST-004,GB/T,Secunderabad,2025-08-17 19:45,rfid,Completed,59.1,34.3,0.77,1.34,28.0,35,3.0,
VG-SES-026245,VG-ACC-00902,VG-ST-012,CCS2,Gachibowli,2025-06-29 08:45,APP,Completed,24.4,36.7,0.518,5.81,295.0,128,1.0,
VG-SES-026246,VG-ACC-01937,VG-ST-010,Bharat DC-001,Uppal,2025-03-19 09:30,App,Completed,30.2,23.5,0.664,18.88,188.0,227,1.0,
VG-SES-026247,VG-ACC-01644,VG-ST-008,CCS2,Kukatpally,2025-06-29 10:45,Walk-Up,Completed,48.1,33.6,0.638,,287.0,,4.0,
VG-SES-026248,VG-ACC-01864,VG-ST-018,Type2 AC,Kukatpally,2025-03-01 20:45,RFID ,Interrupted,56.0,24.1,0.802,6.71,478.0,81,,
VG-SES-026249,VG-ACC-02382,VG-ST-007,Type2 AC,Gachibowli,2025-06-16 09:45,RFID,Completed,38.8,37.5,0.573,2.25,218.0,27,4.0,
VG-SES-026250,VG-ACC-00688,VG-ST-008,CCS2,Kukatpally,2025-01-20 08:45,RFID,Completed,64.2,16.5,0.635,2.7,202.0,59,4.0,
VG-SES-026251,VG-ACC-01911,VG-ST-013,Bharat AC-001,Kukatpally,2025-03-19 23:00,APP,Interrupted,46.7,23.2,0.669,0.15,144.0,2,,
VG-SES-026252,VG-ACC-00100,VG-ST-005,CCS2,Uppal,2025-01-21 19:15,APP,Failed,77.6,23.2,0.807,,,,,E-OVERCURRENT
VG-SES-026253,VG-ACC-01774,VG-ST-013,Bharat AC-001,Kukatpally,2025-07-26 23:30,APP,Completed,35.6,33.4,0.53,1.18,182.0,14,5.0,
VG-SES-026254,VG-ACC-00389,VG-ST-017,Bharat AC-001,Gachibowli,2025-11-07 23:00,app,Completed,45.7,26.7,0.582,2.36,283.0,28,4.0,
VG-SES-026255,VG-ACC-00555,VG-ST-017,Bharat AC-001,Gachibowli,2025-01-15 22:15,Walk-Up,Completed,47.4,17.4,0.628,2.31,195.0,28,5.0,
VG-SES-026256,VG-ACC-00489,VG-ST-005,CCS2,Uppal,2025-07-19 18:30,walk-up,Completed,35.8,41.7,0.664,0.61,42.0,16,4.0,
VG-SES-026257,VG-ACC-02078,VG-ST-012,CCS2,Gachibowli,2025-06-16 11:30,App,Completed,13.9,36.1,0.68,2.83,184.0,62,2.0,
VG-SES-026258,VG-ACC-00935,VG-ST-007,Type2 AC,Gachibowli,2025-03-07 17:45,rfid,Completed,38.0,25.9,0.64,,258.0,,5.0,
VG-SES-026259,VG-ACC-00975,VG-ST-002,CHAdeMO,Gachibowli,2025-08-17 22:45,Walk-Up,Failed,50.9,33.9,0.712,,,,,E-COMM-TIMEOUT
VG-SES-026260,VG-ACC-00904,VG-ST-005,CCS2,Uppal,2025-09-15 19:45,App,Completed,71.4,34.6,0.847,7.85,29.0,204,,
VG-SES-026261,VG-ACC-01561,VG-ST-001,CCS2,Madhapur,2025-11-03 07:30,RFID ,Interrupted,29.9,24.2,0.634,8.11,31.0,211,,
VG-SES-026262,VG-ACC-02290,VG-ST-017,Bharat AC-001,Gachibowli,2025-01-26 22:00,RFID,Completed,54.1,19.1,0.627,4.42,437.0,53,4.0,
VG-SES-026263,VG-ACC-01695,VG-ST-018,Type2 AC,Kukatpally,2025-03-01 22:30,App,Completed,19.8,18.6,0.578,82.31,423.0,988,4.0,
VG-SES-026264,VG-ACC-00254,VG-ST-004,GB/T,Secunderabad,2025-06-22 18:15,Walk-Up,Completed,23.0,37.7,0.695,0.36,21.0,9,2.0,
VG-SES-026265,VG-ACC-01289,VG-ST-013,Bharat AC-001,Kukatpally,2025-09-12 19:45,App,Completed,17.3,35.3,0.846,2.14,387.0,26,3.0,
VG-SES-026266,VG-ACC-00269,VG-ST-012,CCS2,Gachibowli,2025-03-06 10:00,App,Completed,36.5,23.5,0.592,2.04,214.0,45,2.0,
VG-SES-026267,VG-ACC-00414,VG-ST-012,CCS2,Gachibowli,2025-04-28 16:15,App,Interrupted,55.9,31.1,0.62,4.03,193.0,89,,
VG-SES-026268,VG-ACC-00492,VG-ST-007,Type2 AC,Gachibowli,2025-05-29 08:00,RFID,Completed,19.9,33.7,0.667,1.16,73.0,14,1.0,
VG-SES-026269,VG-ACC-01744,VG-ST-002,CHAdeMO,Gachibowli,2025-08-06 18:30,APP,Completed,59.5,38.2,0.702,0.6,34.0,16,2.0,
VG-SES-026270,VG-ACC-02189,VG-ST-012,CCS2,Gachibowli,2025-03-17 08:00,App,Completed,34.1,26.6,0.594,18.51,145.0,407,1.0,
VG-SES-026271,VG-ACC-00619,VG-ST-015,Bharat AC-001,Uppal,2025-04-08 19:15,RFID,Completed,48.4,33.0,0.821,27.93,439.0,335,2.0,
VG-SES-026272,VG-ACC-02356,VG-ST-008,CCS2,Kukatpally,2025-02-15 08:00,Walk-Up,Completed,48.3,15.2,0.58,0.9,88.0,20,5.0,
VG-SES-026273,VG-ACC-00664,VG-ST-008,CCS2,Kukatpally,2025-03-11 10:15,walk-up,Completed,32.4,25.2,0.57,0.58,128.0,13,4.0,
VG-SES-026274,VG-ACC-00768,VG-ST-002,CHAdeMO,Gachibowli,2025-11-02 20:00,Walk-Up,Completed,33.2,28.1,0.755,0.35,23.0,9,3.0,
VG-SES-026275,VG-ACC-00317,VG-ST-006,CHAdeMO,Madhapur,2025-09-05 21:15,Walk-Up,Completed,53.3,33.5,0.764,0.7,45.0,18,3.0,
VG-SES-026276,VG-ACC-00117,VG-ST-001,CCS2,Madhapur,2025-10-31 22:00,Walk-Up,Completed,48.2,21.3,0.646,1.71,45.0,44,5.0,
VG-SES-026277,VG-ACC-01550,VG-ST-011,Type2 AC,Madhapur,2025-11-07 08:00,App,Completed,40.2,22.8,0.583,1.5,139.0,33,1.0,
VG-SES-026278,VG-ACC-01019,VG-ST-007,Type2 AC,Gachibowli,2025-06-12 17:30,Walk-Up,Completed,52.4,36.9,0.742,0.77,70.0,9,2.0,
VG-SES-026279,VG-ACC-00294,VG-ST-001,CCS2,Madhapur,2025-02-25 21:45,RFID,Interrupted,49.1,23.7,0.761,0.14,47.0,4,,
VG-SES-026280,VG-ACC-01412,VG-ST-009,Type2 AC,Secunderabad,2025-09-17 10:30,APP,Completed,22.6,32.2,0.598,8.14,251.0,98,2.0,
VG-SES-026281,VG-ACC-00864,VG-ST-012,CCS2,Gachibowli,2025-11-22 14:15,RFID,Completed,30.6,31.2,0.417,37.7,169.0,829,2.0,
VG-SES-026282,VG-ACC-00983,VG-ST-010,Bharat DC-001,Uppal,2025-03-08 09:30,App,Completed,32.3,23.3,0.477,0.9,153.0,11,4.0,
VG-SES-026283,VG-ACC-02224,VG-ST-017,Bharat AC-001,Gachibowli,2025-09-10 01:15,APP,Failed,75.3,27.4,0.497,,,,,E-GND-FAULT
VG-SES-026284,VG-ACC-01009,VG-ST-007,Type2 AC,Gachibowli,2025-05-11 09:15,RFID,Completed,38.5,26.6,0.574,46.08,98.0,553,1.0,
VG-SES-026285,VG-ACC-01133,VG-ST-005,CCS2,Uppal,2025-11-03 19:30,rfid,Interrupted,23.3,29.1,0.819,0.1,26.0,3,,
VG-SES-026286,VG-ACC-01719,VG-ST-006,CHAdeMO,Madhapur,2025-03-16 08:30,App,Completed,29.9,21.7,0.589,9.87,44.0,257,1.0,
VG-SES-026287,VG-ACC-02237,VG-ST-010,Bharat DC-001,Uppal,2025-08-05 16:00,RFID,Completed,61.3,36.9,0.655,49.83,102.0,598,3.0,
VG-SES-026288,VG-ACC-01846,VG-ST-012,CCS2,Gachibowli,2025-01-28 09:15,Walk-Up,Completed,49.6,19.1,0.558,2.59,253.0,57,4.0,
VG-SES-026289,VG-ACC-01232,VG-ST-008,CCS2,Kukatpally,2025-11-03 15:30,RFID,Completed,83.2,29.6,0.55,4.88,173.0,107,,
VG-SES-026290,VG-ACC-00765,VG-ST-013,Bharat AC-001,Kukatpally,2025-05-20 19:15,Walk-Up,Failed,51.6,39.2,0.845,,,,,E-OVERCURRENT
VG-SES-026291,VG-ACC-00448,VG-ST-012,CCS2,Gachibowli,2025-06-12 17:45,App,Completed,84.2,40.2,0.701,7.13,124.0,157,5.0,
VG-SES-026292,VG-ACC-00310,VG-ST-006,CHAdeMO,Madhapur,2025-09-03 20:30,RFID,Completed,51.0,35.6,0.812,1.42,45.0,37,2.0,
VG-SES-026293,VG-ACC-01898,VG-ST-003,CCS2,Kukatpally,2025-03-18 21:30, App,Completed,53.4,23.7,0.79,0.7,43.0,18,4.0,
VG-SES-026294,VG-ACC-01843,VG-ST-015,Bharat AC-001,Uppal,2025-09-03 20:30,rfid,Completed,81.1,39.3,0.817,1.36,259.0,16,4.0,
VG-SES-026295,VG-ACC-00884,VG-ST-014,Type2 AC,Secunderabad,2025-02-08 19:15,RFID,Completed,78.0,22.2,0.711,0.87,778.0,10,5.0,
VG-SES-026296,VG-ACC-02347,VG-ST-016,Type2 AC,Madhapur,2025-05-27 22:45,RFID,Completed,66.2,31.6,0.729,16.6,240.0,199,1.0,
VG-SES-026297,VG-ACC-02417,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-21 06:15,RFID,Completed,26.8,22.1,0.55,38.3,217.0,460,,
VG-SES-026298,VG-ACC-01552,VG-ST-015,Bharat AC-001,Uppal,2025-05-28 22:00,App,Completed,26.1,31.7,0.69,3.04,225.0,36,3.0,
VG-SES-026299,VG-ACC-00656,VG-ST-013,Bharat AC-001,Kukatpally,2025-07-10 05:15,Walk-Up,Completed,73.5,31.9,0.564,16.93,577.0,203,,
VG-SES-026300,VG-ACC-01267,VG-ST-004,GB/T,Secunderabad,2025-07-18 07:00,App,Completed,37.6,34.7,0.532,10.39,27.0,270,1.0,
VG-SES-026301,VG-ACC-02056,VG-ST-002,CHAdeMO,Gachibowli,2025-03-10 11:15,app,Completed,16.1,26.9,0.612,9.66,33.0,251,2.0,
VG-SES-026302,VG-ACC-01268,VG-ST-017,Bharat AC-001,Gachibowli,2025-11-04 19:00,Walk-Up,Failed,45.2,28.7,0.818,,,,,E-THERMAL
VG-SES-026303,VG-ACC-01235,VG-ST-017,Bharat AC-001,Gachibowli,2025-08-06 19:00,Walk-Up,Interrupted,10.6,35.5,0.854,1.01,440.0,12,,
VG-SES-026304,VG-ACC-01332,VG-ST-010,Bharat DC-001,Uppal,2025-02-19 16:00,App,Completed,45.5,24.8,0.601,0.52,151.0,6,2.0,
VG-SES-026305,VG-ACC-02106,VG-ST-005,CCS2,Uppal,2025-02-21 13:00,App,Completed,50.3,29.1,0.5,0.44,24.0,11,2.0,
VG-SES-026306,VG-ACC-01027,VG-ST-007,Type2 AC,Gachibowli,2025-05-14 11:15,Walk-Up,Completed,12.0,37.8,0.526,1.03,93.0,12,5.0,
VG-SES-026307,VG-ACC-00458,VG-ST-001,CCS2,Madhapur,2025-11-17 12:15,App,Completed,24.4,28.3,0.635,0.61,37.0,16,5.0,
VG-SES-026308,VG-ACC-01285,VG-ST-015,Bharat AC-001,Uppal,2025-10-26 23:15,RFID,Completed,45.1,24.6,0.541,17.8,414.0,214,5.0,
VG-SES-026309,VG-ACC-01585,VG-ST-012,CCS2,Gachibowli,2025-03-21 15:30,RFID,Completed,27.0,28.9,0.54,22.18,110.0,488,3.0,
VG-SES-026310,VG-ACC-02337,VG-ST-012,CCS2,Gachibowli,2025-07-01 11:00,RFID,Completed,33.1,41.2,0.604,1.75,132.0,38,1.0,
VG-SES-026311,VG-ACC-00283,VG-ST-013,Bharat AC-001,Kukatpally,2025-04-19 21:00,Walk-Up,Completed,58.5,28.8,0.694,30.22,110.0,363,5.0,
VG-SES-026312,VG-ACC-02357,VG-ST-017,Bharat AC-001,Gachibowli,2025-09-19 20:00,App,Completed,21.8,33.9,0.807,0.94,214.0,11,5.0,
VG-SES-026313,VG-ACC-02014,VG-ST-005,CCS2,Uppal,2025-09-02 18:30,RFID,Completed,42.2,35.3,0.781,1.14,33.0,30,4.0,
VG-SES-026314,VG-ACC-01777,VG-ST-011,Type2 AC,Madhapur,2025-06-02 08:30,App,Completed,47.7,34.6,0.669,21.61,180.0,475,2.0,
VG-SES-026315,VG-ACC-00590,VG-ST-008,CCS2,Kukatpally,2025-04-26 10:30,App,Interrupted,54.5,32.5,0.584,0.55,236.0,12,,
VG-SES-026316,VG-ACC-00516,VG-ST-003,CCS2,Kukatpally,2025-10-31 22:15,RFID,Completed,17.2,25.1,0.67,,80.0,,1.0,
VG-SES-026317,VG-ACC-01069,VG-ST-016,Type2 AC,Madhapur,2025-05-18 19:15,RFID,Failed,24.0,37.9,0.732,,,,,E-THERMAL
VG-SES-026318,VG-ACC-00457,VG-ST-003,CCS2,Kukatpally,2025-10-21 18:00,RFID ,Completed,27.1,29.0,0.821,0.59,45.0,15,3.0,
VG-SES-026319,VG-ACC-01640,VG-ST-006,CHAdeMO,Madhapur,2025-01-10 06:15,walk-up,Completed,36.5,13.5,0.543,5.81,31.0,Rs.151,2.0,
VG-SES-026320,VG-ACC-01881,VG-ST-006,CHAdeMO,Madhapur,2025-05-28 20:00,APP,Interrupted,56.1,33.7,0.855,0.04,10.0,1,,
VG-SES-026321,VG-ACC-01196,VG-ST-005,CCS2,Uppal,2025-06-29 21:45,Walk-Up,Completed,23.9,36.6,0.655,0.45,24.0,12,4.0,
VG-SES-026322,VG-ACC-01730,VG-ST-007,Type2 AC,Gachibowli,2025-01-02 16:15,App,Completed,44.1,26.5,0.587,1.42,223.0,17,1.0,
VG-SES-026323,VG-ACC-01948,VG-ST-005,CCS2,Uppal,2025-01-21 07:45,RFID,Completed,22.6,19.2,0.596,0.33,31.0,9,5.0,
VG-SES-026324,VG-ACC-02283,VG-ST-010,Bharat DC-001,Uppal,2025-07-06 08:30,app,Completed,29.9,36.1,0.566,65.49,162.0,Rs.786,,
VG-SES-026325,VG-ACC-01721,VG-ST-001,CCS2,Madhapur,2025-09-04 21:30,App,Completed,27.0,32.2,0.845,0.75,19.0,20,3.0,
VG-SES-026326,VG-ACC-00585,VG-ST-005,CCS2,Uppal,2025-03-09 22:45,Walk-Up,Completed,12.0,20.0,0.655,5.48,12.0,142,5.0,
VG-SES-026327,VG-ACC-00327,VG-ST-003,CCS2,Kukatpally,2025-10-24 08:30,App,Completed,28.3,27.4,0.645,4.89,19.0,Rs.127,,
VG-SES-026328,VG-ACC-02351,VG-ST-011,Type2 AC,Madhapur,2025-03-21 10:45,Walk-Up,Failed,24.9,24.6,0.663,,,,,E-COMM-TIMEOUT
VG-SES-026329,VG-ACC-01934,VG-ST-005,CCS2,Uppal,2025-01-17 20:45,rfid,Completed,49.6,24.0,0.746,0.41,21.0,11,2.0,
VG-SES-026330,VG-ACC-02124,VG-ST-014,Type2 AC,Secunderabad,2025-05-22 19:15,RFID ,Completed,36.4,35.8,0.856,2.26,683.0,27,4.0,
VG-SES-026331,VG-ACC-01059,VG-ST-002,CHAdeMO,Gachibowli,2025-02-06 18:00,RFID ,Completed,17.2,22.2,0.776,1.35,28.0,35,4.0,
VG-SES-026332,VG-ACC-00394,VG-ST-010,Bharat DC-001,Uppal,2025-05-29 11:15,Walk-Up,Completed,41.3,38.4,0.598,19.36,228.0,232,,
VG-SES-026333,VG-ACC-01495,VG-ST-007,Type2 AC,Gachibowli,2025-01-12 10:45,walk-up,Completed,38.1,22.1,0.538,18.94,124.0,227,3.0,
VG-SES-026334,VG-ACC-01600,VG-ST-014,Type2 AC,Secunderabad,2025-10-12 00:30,RFID,Completed,18.6,22.6,0.342,6.48,900.0,78,1.0,
VG-SES-026335,VG-ACC-00542,VG-ST-010,Bharat DC-001,Uppal,2025-07-31 08:15,RFID,Completed,11.9,33.4,0.612,3.84,232.0,46,1.0,
VG-SES-026336,VG-ACC-01175,VG-ST-010,Bharat DC-001,Uppal,2025-01-11 17:00, App,Completed,62.9,23.1,0.599,9.71,125.0,117,3.0,
VG-SES-026337,VG-ACC-01058,VG-ST-004,GB/T,Secunderabad,2025-10-31 06:30,Walk-Up,Completed,22.6,20.7,0.592,0.45,39.0,12,5.0,
VG-SES-026338,VG-ACC-00650,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-08 05:00,App,Interrupted,59.9,25.0,0.591,6.44,219.0,77,,
VG-SES-026339,VG-ACC-02043,VG-ST-016,Type2 AC,Madhapur,2025-06-16 05:00,walk-up,Completed,69.4,33.1,0.551,97.67,676.0,1172,5.0,
VG-SES-026340,VG-ACC-01215,VG-ST-003,CCS2,Kukatpally,2025-07-28 08:30,RFID,Completed,25.7,35.8,0.618,0.27,18.0,7,3.0,
VG-SES-026341,VG-ACC-02316,VG-ST-011,Type2 AC,Madhapur,2025-05-14 08:00,walk-up,Completed,43.4,29.8,0.685,,292.0,,2.0,
VG-SES-026342,VG-ACC-00004,VG-ST-016,Type2 AC,Madhapur,2025-07-25 21:15,rfid,Completed,40.2,33.7,0.725,1.9,405.0,23,2.0,
VG-SES-026343,VG-ACC-02347,VG-ST-011,Type2 AC,Madhapur,2025-02-22 16:15,RFID,Completed,57.4,27.5,0.586,22.8,156.0,502,5.0,
VG-SES-026344,VG-ACC-01655,VG-ST-010,Bharat DC-001,Uppal,2025-04-15 16:30,rfid,Completed,36.7,33.1,0.618,30.39,160.0,Rs.365,2.0,
VG-SES-026345,VG-ACC-01751,VG-ST-007,Type2 AC,Gachibowli,2025-08-12 15:00,Walk-Up,Completed,37.5,37.3,0.594,0.96,129.0,12,5.0,
VG-SES-026346,VG-ACC-00720,VG-ST-006,CHAdeMO,Madhapur,2025-02-28 20:00,RFID,Completed,32.3,24.4,0.761,0.42,34.0,11,5.0,
VG-SES-026347,VG-ACC-00198,VG-ST-006,CHAdeMO,Madhapur,2025-04-15 20:00,APP,Completed,36.0,27.6,0.877,6.85,26.0,178,5.0,
VG-SES-026348,VG-ACC-00579,VG-ST-009,Type2 AC,Secunderabad,2025-04-02 09:45,App,Failed,28.0,28.3,0.653,,,,,E-THERMAL
VG-SES-026349,VG-ACC-01107,VG-ST-007,Type2 AC,Gachibowli,2025-02-11 17:15,Walk-Up,Completed,55.0,24.1,0.692,4.41,184.0,53,,
VG-SES-026350,VG-ACC-00845,VG-ST-010,Bharat DC-001,Uppal,2025-10-22 14:00,rfid,Interrupted,58.5,29.5,0.483,9.07,129.0,109,,
VG-SES-026351,VG-ACC-00483,VG-ST-010,Bharat DC-001,Uppal,2025-11-21 15:45,APP,Completed,75.4,25.6,0.597,14.26,148.0,171,2.0,
VG-SES-026352,VG-ACC-00032,VG-ST-005,CCS2,Uppal,2025-03-28 22:30,App,Completed,81.4,24.6,0.676,0.44,46.0,11,2.0,
VG-SES-026353,VG-ACC-01745,VG-ST-012,CCS2,Gachibowli,2025-10-09 14:15,walk-up,Completed,24.9,32.9,0.578,1.87,166.0,41,,
VG-SES-026354,VG-ACC-01668,VG-ST-005,CCS2,Uppal,2025-06-12 22:30,RFID ,Completed,56.4,33.9,0.686,0.99,54.0,26,3.0,
VG-SES-026355,VG-ACC-00404,VG-ST-014,Type2 AC,Secunderabad,2025-03-20 19:15,Walk-Up,Completed,47.5,26.5,0.81,0.93,727.0,11,5.0,
VG-SES-026356,VG-ACC-01958,VG-ST-001,CCS2,Madhapur,2025-11-07 21:00,RFID ,Interrupted,43.4,26.4,0.76,0.12,47.0,3,,
VG-SES-026357,VG-ACC-02444,VG-ST-008,CCS2,Kukatpally,2025-02-12 08:30,App,Interrupted,46.5,22.0,0.597,0.96,46.0,21,,
VG-SES-026358,VG-ACC-02500,VG-ST-012,CCS2,Gachibowli,2025-02-09 10:15,App,Interrupted,57.6,22.1,0.546,0.16,140.0,4,,
VG-SES-026359,VG-ACC-00487,VG-ST-007,Type2 AC,Gachibowli,2025-05-16 17:15,app,Completed,60.6,37.3,0.643,2.4,188.0,29,,
VG-SES-026360,VG-ACC-01068,VG-ST-013,Bharat AC-001,Kukatpally,2025-10-15 23:30,RFID,Completed,33.3,23.8,0.655,37.7,562.0,452,4.0,
VG-SES-026361,VG-ACC-00132,VG-ST-007,Type2 AC,Gachibowli,2025-04-09 14:15,RFID,Completed,45.2,33.7,0.56,1.68,131.0,20,2.0,
VG-SES-026362,VG-ACC-00031,VG-ST-017,Bharat AC-001,Gachibowli,2025-09-03 22:45,Walk-Up,Completed,34.0,31.8,0.627,23.46,423.0,282,3.0,
VG-SES-026363,VG-ACC-02109,VG-ST-017,Bharat AC-001,Gachibowli,2025-10-16 00:45,RFID,Completed,58.6,24.0,0.559,1.17,504.0,14,5.0,
VG-SES-026364,VG-ACC-02421,VG-ST-007,Type2 AC,Gachibowli,2025-06-10 13:00,App,Completed,42.2,41.1,0.573,4.33,292.0,52,2.0,
VG-SES-026365,VG-ACC-00506,VG-ST-010,Bharat DC-001,Uppal,2025-02-11 08:15,RFID,Completed,25.2,21.2,0.673,32.51,169.0,390,5.0,
VG-SES-026366,VG-ACC-01160,VG-ST-014,Type2 AC,Secunderabad,2025-11-10 02:15,Walk-Up,Completed,54.0,17.4,0.491,1.64,348.0,20,3.0,
VG-SES-026367,VG-ACC-00061,VG-ST-007,Type2 AC,Gachibowli,2025-09-23 16:15,RFID ,Completed,50.6,35.0,0.581,3.06,132.0,37,1.0,
VG-SES-026368,VG-ACC-02040,VG-ST-011,Type2 AC,Madhapur,2025-01-25 16:00,App,Completed,25.3,26.6,0.525,2.79,67.0,61,5.0,
VG-SES-026369,VG-ACC-01371,VG-ST-007,Type2 AC,Gachibowli,2025-07-11 13:30,walk-up,Completed,70.5,37.8,0.503,14.87,95.0,178,1.0,
VG-SES-026370,VG-ACC-00731,VG-ST-003,CCS2,Kukatpally,2025-10-10 07:00,App,Completed,19.4,29.3,0.614,,31.0,,,
VG-SES-026371,VG-ACC-02424,VG-ST-008,CCS2,Kukatpally,2025-07-07 10:45,RFID ,Completed,55.0,37.8,0.694,0.85,112.0,19,2.0,
VG-SES-026372,VG-ACC-00341,VG-ST-003,CCS2,Kukatpally,2025-03-07 19:30,app,Interrupted,12.5,27.3,0.849,0.17,21.0,4,,
VG-SES-026373,VG-ACC-00669,VG-ST-016,Type2 AC,Madhapur,2025-11-05 21:15,RFID,Failed,65.7,24.1,0.804,,,,,E-COMM-TIMEOUT
VG-SES-026374,VG-ACC-01870,VG-ST-008,CCS2,Kukatpally,2025-04-27 10:30,App,Completed,73.1,32.1,0.562,0.49,49.0,11,2.0,
VG-SES-026375,VG-ACC-01022,VG-ST-014,Type2 AC,Secunderabad,2025-01-01 19:00,APP,Completed,26.2,23.0,0.8,1.41,273.0,17,2.0,
VG-SES-026376,VG-ACC-01752,VG-ST-016,Type2 AC,Madhapur,2025-02-10 06:45,Walk-Up,Interrupted,43.5,17.5,0.574,17.65,532.0,212,,
VG-SES-026377,VG-ACC-00593,VG-ST-009,Type2 AC,Secunderabad,2025-06-01 08:30,APP,Interrupted,44.5,34.2,0.541,0.82,90.0,10,,
VG-SES-026378,VG-ACC-01646,VG-ST-005,CCS2,Uppal,2025-06-13 19:30,Walk-Up,Completed,23.1,37.6,0.872,0.51,39.0,13,5.0,
